file_name,median magnitude,parameters
adxl345-20240325_223305.csv,14181.717898210924,current=2100_tbl=0_toff=1_hstrt=2_hend=3_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223308.csv,14144.210022318757,current=2100_tbl=0_toff=1_hstrt=2_hend=4_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223310.csv,14168.350810659575,current=2100_tbl=0_toff=1_hstrt=2_hend=5_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223313.csv,14346.023261356298,current=2100_tbl=0_toff=1_hstrt=2_hend=6_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223316.csv,14359.689575900846,current=2100_tbl=0_toff=1_hstrt=2_hend=7_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223318.csv,14407.267074234132,current=2100_tbl=0_toff=1_hstrt=2_hend=8_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223321.csv,14800.504289051798,current=2100_tbl=0_toff=1_hstrt=2_hend=9_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223324.csv,14841.694194007701,current=2100_tbl=0_toff=1_hstrt=2_hend=10_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223326.csv,14901.539297259624,current=2100_tbl=0_toff=1_hstrt=2_hend=11_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223329.csv,14775.313938852374,current=2100_tbl=0_toff=1_hstrt=2_hend=12_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223332.csv,14697.507231744563,current=2100_tbl=0_toff=1_hstrt=2_hend=13_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223335.csv,14811.221215911313,current=2100_tbl=0_toff=1_hstrt=2_hend=14_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223338.csv,13014.034547339961,current=2100_tbl=0_toff=1_hstrt=3_hend=2_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223340.csv,13268.586296355526,current=2100_tbl=0_toff=1_hstrt=3_hend=3_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223343.csv,13167.220116285913,current=2100_tbl=0_toff=1_hstrt=3_hend=4_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223346.csv,13070.126377125624,current=2100_tbl=0_toff=1_hstrt=3_hend=5_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223348.csv,13139.521953929998,current=2100_tbl=0_toff=1_hstrt=3_hend=6_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223351.csv,13357.79664960752,current=2100_tbl=0_toff=1_hstrt=3_hend=7_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223354.csv,13724.364945626363,current=2100_tbl=0_toff=1_hstrt=3_hend=8_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223357.csv,14161.968253217958,current=2100_tbl=0_toff=1_hstrt=3_hend=9_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223359.csv,14192.661628468562,current=2100_tbl=0_toff=1_hstrt=3_hend=10_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223402.csv,14611.814215532058,current=2100_tbl=0_toff=1_hstrt=3_hend=11_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223405.csv,14723.78622935876,current=2100_tbl=0_toff=1_hstrt=3_hend=12_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223407.csv,14714.466828886001,current=2100_tbl=0_toff=1_hstrt=3_hend=13_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223410.csv,12992.485804591746,current=2100_tbl=0_toff=1_hstrt=4_hend=2_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223413.csv,12878.279968650322,current=2100_tbl=0_toff=1_hstrt=4_hend=3_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223416.csv,12996.292107267467,current=2100_tbl=0_toff=1_hstrt=4_hend=4_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223418.csv,13222.470748783282,current=2100_tbl=0_toff=1_hstrt=4_hend=5_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223421.csv,13278.873086302197,current=2100_tbl=0_toff=1_hstrt=4_hend=6_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223424.csv,13779.911762428026,current=2100_tbl=0_toff=1_hstrt=4_hend=7_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223427.csv,14122.24677602614,current=2100_tbl=0_toff=1_hstrt=4_hend=8_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223429.csv,14096.328364077672,current=2100_tbl=0_toff=1_hstrt=4_hend=9_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223432.csv,14577.58645311932,current=2100_tbl=0_toff=1_hstrt=4_hend=10_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223435.csv,14667.9178591534,current=2100_tbl=0_toff=1_hstrt=4_hend=11_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223437.csv,14485.261000592978,current=2100_tbl=0_toff=1_hstrt=4_hend=12_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223440.csv,12889.277473372324,current=2100_tbl=0_toff=1_hstrt=5_hend=2_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223443.csv,12999.91783245324,current=2100_tbl=0_toff=1_hstrt=5_hend=3_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223446.csv,13205.743258502305,current=2100_tbl=0_toff=1_hstrt=5_hend=4_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223449.csv,13304.71248235496,current=2100_tbl=0_toff=1_hstrt=5_hend=5_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223451.csv,13784.846748969856,current=2100_tbl=0_toff=1_hstrt=5_hend=6_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223454.csv,13986.088891514231,current=2100_tbl=0_toff=1_hstrt=5_hend=7_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223457.csv,13895.457887158587,current=2100_tbl=0_toff=1_hstrt=5_hend=8_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223459.csv,14103.56694518186,current=2100_tbl=0_toff=1_hstrt=5_hend=9_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223502.csv,14111.473794855734,current=2100_tbl=0_toff=1_hstrt=5_hend=10_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223505.csv,13993.024248713506,current=2100_tbl=0_toff=1_hstrt=5_hend=11_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223508.csv,13792.96771650052,current=2100_tbl=0_toff=1_hstrt=6_hend=2_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223511.csv,13930.024182963636,current=2100_tbl=0_toff=1_hstrt=6_hend=3_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223513.csv,13995.310407409803,current=2100_tbl=0_toff=1_hstrt=6_hend=4_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223516.csv,14181.264886935496,current=2100_tbl=0_toff=1_hstrt=6_hend=5_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223519.csv,14482.782833204366,current=2100_tbl=0_toff=1_hstrt=6_hend=6_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223521.csv,14649.216208332635,current=2100_tbl=0_toff=1_hstrt=6_hend=7_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223524.csv,14788.94263313799,current=2100_tbl=0_toff=1_hstrt=6_hend=8_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223527.csv,15019.013026810331,current=2100_tbl=0_toff=1_hstrt=6_hend=9_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223529.csv,14734.02447569984,current=2100_tbl=0_toff=1_hstrt=6_hend=10_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223532.csv,13969.956037335494,current=2100_tbl=0_toff=1_hstrt=7_hend=2_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223535.csv,14147.02643754387,current=2100_tbl=0_toff=1_hstrt=7_hend=3_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223538.csv,14502.169929764099,current=2100_tbl=0_toff=1_hstrt=7_hend=4_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223540.csv,14758.57526941414,current=2100_tbl=0_toff=1_hstrt=7_hend=5_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223543.csv,14811.530776403906,current=2100_tbl=0_toff=1_hstrt=7_hend=6_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223546.csv,15114.559393032787,current=2100_tbl=0_toff=1_hstrt=7_hend=7_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223549.csv,15060.462131686389,current=2100_tbl=0_toff=1_hstrt=7_hend=8_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223551.csv,14828.423123264893,current=2100_tbl=0_toff=1_hstrt=7_hend=9_tpfd=0_speed=53_freq=100.0kHz
adxl345-20240325_223555.csv,15599.665704960025,current=2100_tbl=0_toff=2_hstrt=0_hend=2_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223558.csv,15561.34044125483,current=2100_tbl=0_toff=2_hstrt=0_hend=3_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223600.csv,14990.655029194657,current=2100_tbl=0_toff=2_hstrt=0_hend=4_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223603.csv,14821.60352897377,current=2100_tbl=0_toff=2_hstrt=0_hend=5_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223606.csv,14761.347602965452,current=2100_tbl=0_toff=2_hstrt=0_hend=6_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223608.csv,14511.017435327789,current=2100_tbl=0_toff=2_hstrt=0_hend=7_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223611.csv,14633.077470008095,current=2100_tbl=0_toff=2_hstrt=0_hend=8_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223614.csv,14776.574533596668,current=2100_tbl=0_toff=2_hstrt=0_hend=9_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223616.csv,14985.230451361002,current=2100_tbl=0_toff=2_hstrt=0_hend=10_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223619.csv,14982.164148180676,current=2100_tbl=0_toff=2_hstrt=0_hend=11_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223622.csv,15114.422990802886,current=2100_tbl=0_toff=2_hstrt=0_hend=12_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223624.csv,15171.819732051506,current=2100_tbl=0_toff=2_hstrt=0_hend=13_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223627.csv,15176.20298429334,current=2100_tbl=0_toff=2_hstrt=0_hend=14_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223630.csv,15046.019172895218,current=2100_tbl=0_toff=2_hstrt=0_hend=15_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223633.csv,15216.779602435692,current=2100_tbl=0_toff=2_hstrt=1_hend=2_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223636.csv,14927.054285376124,current=2100_tbl=0_toff=2_hstrt=1_hend=3_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223638.csv,14713.865041203075,current=2100_tbl=0_toff=2_hstrt=1_hend=4_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223641.csv,14605.082345573626,current=2100_tbl=0_toff=2_hstrt=1_hend=5_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223644.csv,14415.17785727963,current=2100_tbl=0_toff=2_hstrt=1_hend=6_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223646.csv,14407.21823848271,current=2100_tbl=0_toff=2_hstrt=1_hend=7_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223649.csv,14553.722298595838,current=2100_tbl=0_toff=2_hstrt=1_hend=8_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223652.csv,14603.54122944433,current=2100_tbl=0_toff=2_hstrt=1_hend=9_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223655.csv,14644.418360337693,current=2100_tbl=0_toff=2_hstrt=1_hend=10_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223657.csv,14750.83613154565,current=2100_tbl=0_toff=2_hstrt=1_hend=11_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223700.csv,14968.337679531971,current=2100_tbl=0_toff=2_hstrt=1_hend=12_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223703.csv,15045.22898364086,current=2100_tbl=0_toff=2_hstrt=1_hend=13_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223705.csv,15188.987344201074,current=2100_tbl=0_toff=2_hstrt=1_hend=14_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223708.csv,14933.67214621097,current=2100_tbl=0_toff=2_hstrt=1_hend=15_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223711.csv,14630.6418621699,current=2100_tbl=0_toff=2_hstrt=2_hend=2_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223714.csv,14543.533922765055,current=2100_tbl=0_toff=2_hstrt=2_hend=3_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223716.csv,14314.559545297805,current=2100_tbl=0_toff=2_hstrt=2_hend=4_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223719.csv,14033.851973847679,current=2100_tbl=0_toff=2_hstrt=2_hend=5_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223722.csv,14065.930031033502,current=2100_tbl=0_toff=2_hstrt=2_hend=6_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223725.csv,14196.075240002814,current=2100_tbl=0_toff=2_hstrt=2_hend=7_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223727.csv,14349.999591563226,current=2100_tbl=0_toff=2_hstrt=2_hend=8_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223730.csv,14551.86672457181,current=2100_tbl=0_toff=2_hstrt=2_hend=9_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223733.csv,14737.69431561468,current=2100_tbl=0_toff=2_hstrt=2_hend=10_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223735.csv,14818.606268977517,current=2100_tbl=0_toff=2_hstrt=2_hend=11_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223738.csv,15061.510484250179,current=2100_tbl=0_toff=2_hstrt=2_hend=12_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223741.csv,15025.521400014763,current=2100_tbl=0_toff=2_hstrt=2_hend=13_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223743.csv,15006.05244702238,current=2100_tbl=0_toff=2_hstrt=2_hend=14_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223747.csv,14378.268275781302,current=2100_tbl=0_toff=2_hstrt=3_hend=2_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223749.csv,14164.48553779974,current=2100_tbl=0_toff=2_hstrt=3_hend=3_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223752.csv,13903.61449881555,current=2100_tbl=0_toff=2_hstrt=3_hend=4_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223755.csv,13907.36630475282,current=2100_tbl=0_toff=2_hstrt=3_hend=5_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223757.csv,14206.417556712653,current=2100_tbl=0_toff=2_hstrt=3_hend=6_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223800.csv,14329.133931615934,current=2100_tbl=0_toff=2_hstrt=3_hend=7_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223803.csv,14503.351608993951,current=2100_tbl=0_toff=2_hstrt=3_hend=8_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223805.csv,14587.051477759418,current=2100_tbl=0_toff=2_hstrt=3_hend=9_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223808.csv,14809.523236359306,current=2100_tbl=0_toff=2_hstrt=3_hend=10_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223811.csv,15080.696738054314,current=2100_tbl=0_toff=2_hstrt=3_hend=11_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223814.csv,15121.303511470642,current=2100_tbl=0_toff=2_hstrt=3_hend=12_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223816.csv,15217.084345242876,current=2100_tbl=0_toff=2_hstrt=3_hend=13_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223819.csv,13952.93816605149,current=2100_tbl=0_toff=2_hstrt=4_hend=2_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223822.csv,13687.51303776083,current=2100_tbl=0_toff=2_hstrt=4_hend=3_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223825.csv,13591.535416803052,current=2100_tbl=0_toff=2_hstrt=4_hend=4_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223827.csv,13654.834585030172,current=2100_tbl=0_toff=2_hstrt=4_hend=5_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223830.csv,13973.559309985354,current=2100_tbl=0_toff=2_hstrt=4_hend=6_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223833.csv,14210.67537629238,current=2100_tbl=0_toff=2_hstrt=4_hend=7_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223836.csv,14524.956264395036,current=2100_tbl=0_toff=2_hstrt=4_hend=8_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223838.csv,14810.24029260051,current=2100_tbl=0_toff=2_hstrt=4_hend=9_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223841.csv,14923.287182644526,current=2100_tbl=0_toff=2_hstrt=4_hend=10_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223844.csv,14951.359632009297,current=2100_tbl=0_toff=2_hstrt=4_hend=11_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223846.csv,15076.74996832344,current=2100_tbl=0_toff=2_hstrt=4_hend=12_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223849.csv,12965.55302004393,current=2100_tbl=0_toff=2_hstrt=5_hend=2_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223852.csv,12817.68677715988,current=2100_tbl=0_toff=2_hstrt=5_hend=3_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223855.csv,13121.50046055719,current=2100_tbl=0_toff=2_hstrt=5_hend=4_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223858.csv,13321.617721127408,current=2100_tbl=0_toff=2_hstrt=5_hend=5_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223900.csv,13833.32379161216,current=2100_tbl=0_toff=2_hstrt=5_hend=6_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223903.csv,14170.611608044213,current=2100_tbl=0_toff=2_hstrt=5_hend=7_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223906.csv,14428.661979791183,current=2100_tbl=0_toff=2_hstrt=5_hend=8_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223908.csv,14769.254028768886,current=2100_tbl=0_toff=2_hstrt=5_hend=9_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223911.csv,14822.99965314828,current=2100_tbl=0_toff=2_hstrt=5_hend=10_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223914.csv,14879.53690901384,current=2100_tbl=0_toff=2_hstrt=5_hend=11_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223917.csv,13008.444177207575,current=2100_tbl=0_toff=2_hstrt=6_hend=2_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223920.csv,13105.663476983098,current=2100_tbl=0_toff=2_hstrt=6_hend=3_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223922.csv,13419.600385181224,current=2100_tbl=0_toff=2_hstrt=6_hend=4_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223925.csv,13924.690321749988,current=2100_tbl=0_toff=2_hstrt=6_hend=5_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223928.csv,14278.141674315444,current=2100_tbl=0_toff=2_hstrt=6_hend=6_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223930.csv,14484.5018152113,current=2100_tbl=0_toff=2_hstrt=6_hend=7_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223933.csv,14711.127298005144,current=2100_tbl=0_toff=2_hstrt=6_hend=8_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223936.csv,14846.62669692914,current=2100_tbl=0_toff=2_hstrt=6_hend=9_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223938.csv,14850.236988540113,current=2100_tbl=0_toff=2_hstrt=6_hend=10_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223942.csv,13363.387792477522,current=2100_tbl=0_toff=2_hstrt=7_hend=2_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223944.csv,13559.884852860416,current=2100_tbl=0_toff=2_hstrt=7_hend=3_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223947.csv,14105.428762407842,current=2100_tbl=0_toff=2_hstrt=7_hend=4_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223950.csv,14371.53882561638,current=2100_tbl=0_toff=2_hstrt=7_hend=5_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223952.csv,14564.670489614602,current=2100_tbl=0_toff=2_hstrt=7_hend=6_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223955.csv,14711.743455184993,current=2100_tbl=0_toff=2_hstrt=7_hend=7_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_223958.csv,14960.702158702301,current=2100_tbl=0_toff=2_hstrt=7_hend=8_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_224000.csv,14957.679889453986,current=2100_tbl=0_toff=2_hstrt=7_hend=9_tpfd=0_speed=53_freq=65.2kHz
adxl345-20240325_224004.csv,16249.644221069146,current=2100_tbl=0_toff=3_hstrt=0_hend=2_tpfd=0_speed=53_freq=48.4kHz
adxl345-20240325_224007.csv,16093.157669817358,current=2100_tbl=0_toff=3_hstrt=0_hend=3_tpfd=0_speed=53_freq=48.4kHz
adxl345-20240325_224009.csv,15692.51900905108,current=2100_tbl=0_toff=3_hstrt=0_hend=4_tpfd=0_speed=53_freq=48.4kHz
adxl345-20240325_224012.csv,15357.344259267244,current=2100_tbl=0_toff=3_hstrt=0_hend=5_tpfd=0_speed=53_freq=48.4kHz
adxl345-20240325_224015.csv,15196.13485492777,current=2100_tbl=0_toff=3_hstrt=0_hend=6_tpfd=0_speed=53_freq=48.4kHz
adxl345-20240325_224018.csv,14963.220945215331,current=2100_tbl=0_toff=3_hstrt=0_hend=7_tpfd=0_speed=53_freq=48.4kHz
adxl345-20240325_224020.csv,14740.29960897403,current=2100_tbl=0_toff=3_hstrt=0_hend=8_tpfd=0_speed=53_freq=48.4kHz
adxl345-20240325_224023.csv,14917.929059902455,current=2100_tbl=0_toff=3_hstrt=0_hend=9_tpfd=0_speed=53_freq=48.4kHz
adxl345-20240325_224026.csv,14837.433923798586,current=2100_tbl=0_toff=3_hstrt=0_hend=10_tpfd=0_speed=53_freq=48.4kHz
